,CustomerID,Recency,Frequency,Monetary,Cluster
1964,15042.0,198,1,135.93,At-Risk
1965,15043.0,30,1,537.0,Occasional
1966,15044.0,18,17,7700.2300000000005,Regular
1967,15045.0,151,2,735.66,At-Risk
1968,15046.0,8,15,5213.7699999999995,Regular
1969,15047.0,269,1,343.62,At-Risk
1970,15048.0,64,4,384.05,Occasional
1971,15049.0,273,1,121.17000000000002,At-Risk
1972,15050.0,24,3,1782.09,Occasional
1973,15051.0,22,3,1391.61,Occasional
1974,15052.0,318,1,215.78,At-Risk
1975,15053.0,4,3,697.79,Occasional
1976,15054.0,11,2,302.1,Occasional
1977,15057.0,274,2,1489.5,At-Risk
1978,15058.0,24,11,2124.99,Occasional
1979,15059.0,40,9,1337.72,Occasional
1980,15060.0,7,4,303.09000000000003,Occasional
1981,15061.0,3,48,54534.14,Loyal
1982,15062.0,70,4,987.86,Occasional
1983,15063.0,212,1,370.79999999999995,At-Risk
1984,15065.0,37,4,3158.13,Occasional
1985,15066.0,52,1,893.59,Occasional
1986,15067.0,77,3,1744.76,Occasional
1987,15068.0,45,2,553.36,Occasional
1988,15069.0,178,1,1109.53,At-Risk
1989,15070.0,372,1,106.2,At-Risk
1990,15071.0,93,2,982.07,Occasional
1991,15073.0,9,3,1043.41,Occasional
1992,15074.0,104,1,748.87,Occasional
1993,15075.0,77,1,773.03,Occasional
1994,15076.0,172,1,880.85,At-Risk
1995,15078.0,6,32,9743.11,Regular
1996,15079.0,212,4,895.61,At-Risk
1997,15081.0,21,5,504.8,Occasional
1998,15083.0,256,1,88.2,At-Risk
1999,15087.0,281,1,306.94,At-Risk
2000,15088.0,20,2,1160.07,Occasional
2001,15089.0,9,6,2420.84,Occasional
2002,15090.0,307,1,381.32,At-Risk
2003,15091.0,67,1,480.71,Occasional
2004,15092.0,214,2,457.81,At-Risk
2005,15093.0,17,6,4597.02,Occasional
2006,15095.0,103,4,1370.6,Occasional
2007,15096.0,42,1,219.39,Occasional
2008,15097.0,3,1,248.08,Occasional
2009,15098.0,181,2,946.5,At-Risk
2010,15099.0,83,1,410.48,Occasional
2011,15100.0,333,3,876.0,At-Risk
2012,15101.0,8,2,317.53000000000003,Occasional
2013,15103.0,30,2,703.36,Occasional
2014,15104.0,196,2,1027.44,At-Risk
2015,15105.0,17,7,2298.93,Occasional
2016,15106.0,17,5,1422.52,Occasional
2017,15107.0,310,6,319.5,At-Risk
2018,15108.0,141,4,1300.25,Occasional
2019,15109.0,245,1,484.95,At-Risk
2020,15110.0,23,4,996.1,Occasional
2021,15111.0,28,3,1567.48,Occasional
2022,15113.0,9,3,3609.33,Occasional
2023,15114.0,29,10,2760.56,Occasional
2024,15115.0,17,1,340.11,Occasional
2025,15116.0,17,4,1352.75,Occasional
2026,15117.0,14,5,1551.78,Occasional
2027,15118.0,133,1,244.8,Occasional
2028,15119.0,245,1,266.4,At-Risk
2029,15120.0,133,1,358.82,Occasional
2030,15121.0,49,2,457.72,Occasional
2031,15122.0,113,3,1633.78,Occasional
2032,15123.0,6,2,2199.31,Occasional
2033,15124.0,22,2,184.19,Occasional
2034,15125.0,24,15,11528.48,Regular
2035,15127.0,65,1,406.53,Occasional
2036,15128.0,59,4,1471.0,Occasional
2037,15129.0,49,11,3447.4,Regular
2038,15130.0,169,1,330.11,At-Risk
2039,15132.0,17,5,977.9300000000001,Occasional
2040,15133.0,127,3,982.42,Occasional
2041,15134.0,14,8,1387.99,Occasional
2042,15135.0,238,1,139.05,At-Risk
2043,15136.0,2,4,1286.7,Occasional
2044,15139.0,239,2,178.95999999999998,At-Risk
2045,15140.0,51,7,2354.25,Occasional
2046,15142.0,45,1,498.74,Occasional
2047,15143.0,225,1,259.45,At-Risk
2048,15144.0,7,17,6580.44,Regular
2049,15145.0,3,4,1194.73,Occasional
2050,15146.0,164,2,1327.16,At-Risk
2051,15147.0,239,1,623.5,At-Risk
2052,15148.0,10,1,301.29,Occasional
2053,15149.0,133,1,520.8,Occasional
2054,15150.0,16,10,5314.47,Regular
2055,15152.0,9,13,4745.69,Regular
2056,15153.0,30,1,329.25,Occasional
2057,15154.0,74,1,296.42,Occasional
2058,15156.0,0,3,961.49,Occasional
2059,15157.0,3,3,1936.07,Occasional
2060,15158.0,44,1,401.40000000000003,Occasional
2061,15159.0,1,30,18641.01,Regular
2062,15160.0,356,1,158.16,At-Risk
2063,15163.0,17,2,304.46999999999997,Occasional
2064,15164.0,68,3,843.05,Occasional
2065,15165.0,372,1,487.75,At-Risk
2066,15167.0,320,1,163.0,At-Risk
2067,15168.0,25,1,106.56,Occasional
2068,15171.0,330,1,1289.5,At-Risk
2069,15172.0,8,5,1624.05,Occasional
2070,15174.0,322,1,135.75,At-Risk
2071,15175.0,71,1,224.14,Occasional
2072,15178.0,259,1,40.5,At-Risk
2073,15179.0,17,5,2206.95,Occasional
2074,15180.0,366,1,87.5,At-Risk
2075,15181.0,65,3,689.48,Occasional
2076,15182.0,153,2,622.85,At-Risk
2077,15184.0,28,2,406.76,Occasional
2078,15185.0,69,1,310.62,Occasional
2079,15186.0,13,2,411.40999999999997,Occasional
2080,15187.0,1,16,4777.18,Regular
2081,15189.0,0,41,16225.39,Regular
2082,15192.0,119,3,1044.32,Occasional
2083,15193.0,60,1,499.32,Occasional
2084,15194.0,2,15,7616.53,Regular
2085,15195.0,2,1,3861.0,Occasional
2086,15197.0,10,3,1079.61,Occasional
2087,15198.0,91,2,193.64,Occasional
2088,15199.0,58,4,1268.7,Occasional
2089,15201.0,86,5,1236.54,Occasional
2090,15203.0,25,6,1827.8,Occasional
2091,15204.0,356,1,316.58,At-Risk
2092,15205.0,84,2,653.24,Occasional
2093,15206.0,9,4,420.3,Occasional
2094,15208.0,0,5,870.12,Occasional
2095,15210.0,224,1,331.18,At-Risk
2096,15211.0,59,2,894.41,Occasional
2097,15212.0,240,1,101.8,At-Risk
2098,15213.0,318,2,328.34999999999997,At-Risk
2099,15214.0,1,8,1661.44,Occasional
2100,15215.0,46,3,734.9399999999999,Occasional
2101,15216.0,87,1,96.6,Occasional
2102,15218.0,10,11,5756.89,Regular
2103,15219.0,175,1,305.75,At-Risk
2104,15220.0,51,6,1778.96,Occasional
2105,15221.0,365,1,403.25,At-Risk
2106,15222.0,318,1,585.0,At-Risk
2107,15223.0,225,2,755.75,At-Risk
2108,15224.0,357,2,322.08,At-Risk
2109,15225.0,233,1,409.4,At-Risk
2110,15226.0,310,1,154.41,At-Risk
2111,15227.0,36,5,1219.4,Occasional
2112,15228.0,65,4,3386.71,Occasional
2113,15230.0,238,2,429.6,At-Risk
2114,15232.0,112,2,612.06,Occasional
2115,15234.0,276,1,197.0,At-Risk
2116,15235.0,217,12,2247.51,At-Risk
2117,15236.0,298,1,321.05,At-Risk
2118,15237.0,1,4,1412.32,Occasional
2119,15238.0,28,3,1071.99,Occasional
2120,15239.0,9,2,780.59,Occasional
2121,15240.0,44,5,1706.57,Occasional
2122,15241.0,66,8,1756.44,Occasional
2123,15243.0,73,1,316.68,Occasional
2124,15244.0,64,2,631.5699999999999,Occasional
2125,15245.0,133,3,2515.84,Occasional
2126,15246.0,237,2,514.15,At-Risk
2127,15247.0,121,1,356.0,Occasional
2128,15249.0,31,13,6688.46,Regular
2129,15251.0,8,11,10484.99,Regular
2130,15252.0,35,2,740.78,Occasional
2131,15253.0,15,5,918.1999999999999,Occasional
2132,15254.0,126,1,300.36,Occasional
2133,15255.0,66,1,890.85,Occasional
2134,15256.0,148,1,98.45,At-Risk
2135,15257.0,282,1,317.15,At-Risk
2136,15258.0,168,2,623.16,At-Risk
2137,15260.0,99,7,1810.77,Occasional
2138,15261.0,134,1,254.82,Occasional
2139,15262.0,323,1,178.95,At-Risk
2140,15263.0,106,1,156.51,Occasional
2141,15264.0,63,1,393.74,Occasional
2142,15265.0,150,2,1506.1200000000001,At-Risk
2143,15266.0,337,1,119.3,At-Risk
2144,15267.0,21,5,1717.36,Occasional
2145,15269.0,23,1,408.8,Occasional
2146,15270.0,15,7,2379.49,Occasional
2147,15271.0,6,15,2507.07,Regular
2148,15272.0,56,2,721.94,Occasional
2149,15274.0,3,2,716.5699999999999,Occasional
2150,15275.0,37,1,615.14,Occasional
2151,15276.0,65,1,135.31,Occasional
2152,15277.0,46,1,255.9,Occasional
2153,15279.0,354,1,290.51,At-Risk
2154,15280.0,171,1,113.12,At-Risk
2155,15281.0,58,9,2332.15,Occasional
2156,15286.0,49,1,240.55,Occasional
2157,15287.0,21,2,486.69,Occasional
2158,15288.0,42,5,2306.52,Occasional
2159,15289.0,28,3,939.78,Occasional
2160,15290.0,4,18,7943.22,Regular
2161,15291.0,25,15,4668.3,Regular
2162,15292.0,200,1,180.94,At-Risk
2163,15296.0,50,6,3672.86,Occasional
2164,15297.0,9,3,641.94,Occasional
2165,15298.0,1,12,4799.9,Regular
2166,15299.0,66,7,4507.01,Occasional
2167,15300.0,63,1,496.44,Occasional
2168,15301.0,50,12,5070.35,Regular
2169,15303.0,289,1,574.02,At-Risk
2170,15304.0,60,8,694.4,Occasional
2171,15306.0,63,3,1174.35,Occasional
2172,15307.0,95,1,205.3,Occasional
2173,15308.0,273,1,310.46999999999997,At-Risk
2174,15311.0,0,91,60767.9,Loyal
2175,15312.0,74,4,924.85,Occasional
2176,15313.0,109,1,52.0,Occasional
2177,15314.0,198,1,327.96999999999997,At-Risk
2178,15315.0,63,2,570.5,Occasional
2179,15316.0,326,1,165.0,At-Risk
2180,15318.0,3,1,312.62,Occasional
2181,15319.0,283,1,204.5,At-Risk
2182,15320.0,43,1,267.13,Occasional
2183,15321.0,70,3,2748.31,Occasional
2184,15322.0,85,1,679.68,Occasional
2185,15325.0,103,1,162.29,Occasional
2186,15326.0,333,1,311.71,At-Risk
2187,15327.0,52,1,208.75,Occasional
2188,15329.0,38,3,1049.7,Occasional
2189,15330.0,31,2,714.9599999999999,Occasional
2190,15332.0,365,4,1661.06,At-Risk
2191,15333.0,207,1,1028.56,At-Risk
2192,15334.0,156,3,351.67,At-Risk
2193,15335.0,53,1,173.97,Occasional
2194,15339.0,65,2,574.07,Occasional
2195,15341.0,80,1,2020.52,Occasional
2196,15342.0,129,1,406.09,Occasional
2197,15343.0,86,1,364.5,Occasional
2198,15344.0,0,3,563.94,Occasional
2199,15345.0,45,1,393.54,Occasional
2200,15346.0,332,1,252.42,At-Risk
2201,15347.0,365,1,201.6,At-Risk
2202,15348.0,71,1,158.04,Occasional
2203,15349.0,157,2,473.81,At-Risk
2204,15350.0,372,1,115.64999999999999,At-Risk
2205,15351.0,11,7,1960.11,Occasional
2206,15353.0,254,2,777.02,At-Risk
2207,15355.0,28,2,277.05,Occasional
2208,15356.0,30,10,2766.5,Occasional
2209,15358.0,4,22,8347.2,Regular
2210,15360.0,39,1,427.93,Occasional
2211,15361.0,361,1,418.92,At-Risk
2212,15363.0,372,1,326.0,At-Risk
2213,15364.0,95,2,913.19,Occasional
2214,15365.0,25,7,2314.32,Occasional
2215,15366.0,74,2,602.51,Occasional
2216,15367.0,56,4,1877.59,Occasional
2217,15368.0,20,1,446.94,Occasional
2218,15370.0,40,7,2386.05,Occasional
2219,15372.0,136,1,2007.4,Occasional
2220,15373.0,7,12,2415.91,Regular
2221,15374.0,128,1,168.0,Occasional
2222,15376.0,39,3,1233.36,Occasional
2223,15379.0,168,7,3703.29,At-Risk
2224,15380.0,8,5,1690.26,Occasional
2225,15381.0,213,2,596.85,At-Risk
2226,15382.0,14,6,5955.71,Occasional
2227,15384.0,169,2,642.41,At-Risk
2228,15385.0,39,1,316.88,Occasional
2229,15386.0,185,1,394.14,At-Risk
2230,15388.0,269,1,140.54,At-Risk
2231,15389.0,171,1,500.0,At-Risk
2232,15392.0,4,4,1535.53,Occasional
2233,15393.0,15,2,231.86,Occasional
2234,15394.0,9,4,2183.54,Occasional
2235,15395.0,325,1,107.45,At-Risk
2236,15396.0,112,1,288.18,Occasional
2237,15397.0,289,1,94.0,At-Risk
2238,15398.0,15,2,1345.53,Occasional
2239,15399.0,0,3,815.77,Occasional
2240,15400.0,91,5,716.2,Occasional
2241,15402.0,148,2,626.77,At-Risk
2242,15405.0,188,1,349.1,At-Risk
2243,15406.0,30,2,510.71,Occasional
2244,15407.0,33,4,1056.44,Occasional
2245,15408.0,263,1,267.18,At-Risk
2246,15410.0,83,8,3450.84,Occasional
2247,15411.0,25,4,1358.88,Occasional
2248,15412.0,170,1,190.53,At-Risk
2249,15414.0,9,3,774.9,Occasional
2250,15415.0,312,1,572.81,At-Risk
2251,15416.0,64,4,3984.32,Occasional
2252,15417.0,84,1,508.8,Occasional
2253,15419.0,24,1,135.86,Occasional
2254,15421.0,58,4,950.36,Occasional
2255,15422.0,322,2,97.7,At-Risk
2256,15423.0,37,1,43.5,Occasional
2257,15424.0,253,2,383.34,At-Risk
2258,15426.0,18,5,1447.39,Occasional
2259,15427.0,32,3,1483.14,Occasional
2260,15428.0,14,1,93.78,Occasional
2261,15429.0,26,2,397.35,Occasional
2262,15432.0,22,1,171.19,Occasional
2263,15433.0,213,2,533.3,At-Risk
2264,15434.0,7,5,1041.48,Occasional
2265,15435.0,21,1,149.29,Occasional
2266,15436.0,11,3,1122.53,Occasional
2267,15437.0,261,1,200.16,At-Risk
2268,15438.0,130,1,156.57999999999998,Occasional
2269,15440.0,54,3,383.68,Occasional
2270,15442.0,248,1,594.0,At-Risk
2271,15443.0,1,7,3236.91,Occasional
2272,15444.0,8,2,1418.26,Occasional
2273,15445.0,263,1,113.5,At-Risk
2274,15447.0,330,1,155.17,At-Risk
2275,15448.0,312,1,494.64,At-Risk
2276,15449.0,25,3,974.52,Occasional
2277,15450.0,29,1,429.84,Occasional
2278,15452.0,29,3,538.73,Occasional
2279,15453.0,1,7,1388.37,Occasional
2280,15454.0,361,1,179.1,At-Risk
2281,15456.0,282,3,447.21999999999997,At-Risk
2282,15457.0,261,1,237.07,At-Risk
2283,15458.0,24,1,161.64,Occasional
2284,15460.0,353,1,216.76,At-Risk
2285,15462.0,93,3,234.6,Occasional
2286,15463.0,28,1,126.14,Occasional
2287,15464.0,337,1,1048.85,At-Risk
2288,15465.0,19,18,7354.62,Regular
2289,15466.0,84,1,334.53,Occasional
2290,15467.0,8,3,524.88,Occasional
2291,15468.0,50,2,467.51,Occasional
2292,15469.0,49,2,538.55,Occasional
2293,15471.0,1,1,469.48,Occasional
2294,15472.0,112,1,371.56,Occasional
2295,15473.0,13,7,1771.2,Occasional
2296,15475.0,76,1,454.11,Occasional
2297,15478.0,39,2,1441.42,Occasional
2298,15480.0,115,1,905.5,Occasional
2299,15482.0,15,12,11054.96,Regular
2300,15483.0,160,4,233.81,At-Risk
2301,15484.0,0,4,3594.31,Occasional
2302,15485.0,29,3,2575.0,Occasional
2303,15488.0,92,1,91.32,Occasional
2304,15489.0,22,3,1134.28,Occasional
2305,15491.0,94,6,3100.09,Occasional
2306,15492.0,27,2,659.46,Occasional
2307,15493.0,32,5,2001.8,Occasional
2308,15494.0,20,2,1299.23,Occasional
2309,15497.0,17,2,1262.2,Occasional
2310,15498.0,2,27,13316.4,Regular
2311,15500.0,7,4,1131.56,Occasional
2312,15502.0,15,11,7228.98,Regular
2313,15503.0,362,1,147.09,At-Risk
2314,15504.0,80,1,52.83,Occasional
2315,15505.0,52,5,3610.96,Occasional
2316,15506.0,22,3,979.26,Occasional
2317,15507.0,171,1,492.36,At-Risk
2318,15508.0,188,6,1000.27,At-Risk
2319,15510.0,330,1,250.0,At-Risk
2320,15511.0,11,5,909.23,Occasional
2321,15512.0,155,2,121.0,At-Risk
2322,15513.0,32,19,14758.22,Regular
2323,15514.0,11,11,4139.46,Regular
2324,15516.0,44,3,62.43,Occasional
2325,15517.0,232,1,267.03,At-Risk
2326,15518.0,63,8,1942.45,Occasional
2327,15520.0,1,1,343.5,Occasional
2328,15521.0,39,8,3000.2,Occasional
2329,15522.0,32,2,398.84,Occasional
2330,15523.0,83,1,412.01,Occasional
2331,15524.0,24,1,440.0,Occasional
2332,15525.0,1,3,825.92,Occasional
2333,15526.0,32,2,148.44,Occasional
2334,15527.0,18,8,2429.78,Occasional
2335,15528.0,253,1,229.33,At-Risk
2336,15529.0,22,11,3995.23,Regular
2337,15530.0,21,4,1502.35,Occasional
2338,15531.0,7,2,2007.44,Occasional
2339,15532.0,24,4,1580.93,Occasional
2340,15533.0,18,3,807.57,Occasional
2341,15535.0,172,4,536.4,At-Risk
2342,15537.0,162,1,110.92,At-Risk
2343,15539.0,6,1,538.46,Occasional
2344,15540.0,10,1,213.3,Occasional
2345,15541.0,113,1,85.13,Occasional
2346,15543.0,287,1,127.86,At-Risk
2347,15544.0,8,9,3546.71,Occasional
2348,15545.0,53,2,292.72,Occasional
2349,15547.0,6,14,4954.84,Regular
2350,15549.0,76,3,1693.26,Occasional
2351,15550.0,3,4,575.63,Occasional
2352,15551.0,36,1,436.06,Occasional
2353,15552.0,216,1,90.12,At-Risk
2354,15553.0,59,1,437.23,Occasional
2355,15554.0,277,1,217.2,At-Risk
2356,15555.0,11,16,4805.17,Regular
2357,15556.0,23,1,279.77,Occasional
2358,15557.0,28,1,473.65,Occasional
2359,15561.0,11,4,800.59,Occasional
2360,15562.0,351,1,134.55,At-Risk
2361,15563.0,21,4,1400.44,Occasional
2362,15565.0,49,2,173.16,Occasional
2363,15567.0,18,1,186.01,Occasional
2364,15568.0,2,3,758.29,Occasional
2365,15569.0,103,5,1375.71,Occasional
2366,15570.0,6,12,4165.5199999999995,Regular
2367,15571.0,11,4,650.4300000000001,Occasional
2368,15572.0,4,7,2552.86,Occasional
2369,15573.0,31,2,607.45,Occasional
2370,15574.0,177,4,702.25,At-Risk
2371,15576.0,37,1,940.67,Occasional
2372,15577.0,150,3,258.88,At-Risk
2373,15578.0,161,1,127.1,At-Risk
2374,15579.0,68,2,348.6,Occasional
2375,15581.0,121,12,1179.97,Occasional
2376,15582.0,24,3,682.91,Occasional
2377,15584.0,23,4,725.11,Occasional
2378,15585.0,176,1,455.3,At-Risk
2379,15587.0,49,4,913.68,Occasional
2380,15589.0,255,3,478.53,At-Risk
2381,15592.0,46,1,388.58,Occasional
2382,15593.0,70,1,199.8,Occasional
2383,15594.0,15,5,1771.78,Occasional
2384,15596.0,100,5,1406.59,Occasional
2385,15597.0,34,1,324.57,Occasional
2386,15598.0,52,1,240.68,Occasional
2387,15599.0,26,2,761.74,Occasional
2388,15601.0,10,14,6776.56,Regular
2389,15602.0,7,9,1297.87,Occasional
2390,15603.0,78,1,48.480000000000004,Occasional
2391,15604.0,51,1,216.39,Occasional
2392,15605.0,35,5,1198.23,Occasional
2393,15606.0,60,9,2920.16,Occasional
2394,15607.0,336,1,104.75999999999999,At-Risk
2395,15608.0,27,4,1093.68,Occasional
2396,15609.0,183,1,298.48,At-Risk
2397,15610.0,51,1,112.46000000000001,Occasional
2398,15611.0,9,13,1591.45,Regular
2399,15612.0,35,2,195.15,Occasional
2400,15615.0,9,23,10399.74,Regular
2401,15618.0,32,4,776.85,Occasional
2402,15619.0,10,1,336.4,Occasional
2403,15620.0,56,3,1553.18,Occasional
2404,15621.0,3,4,1293.03,Occasional
2405,15622.0,42,9,3709.56,Occasional
2406,15623.0,140,1,301.03000000000003,Occasional
2407,15624.0,116,4,588.13,Occasional
2408,15625.0,103,4,1534.26,Occasional
2409,15626.0,74,2,675.8,Occasional
2410,15628.0,4,9,2870.24,Occasional
2411,15630.0,44,2,1186.35,Occasional
2412,15632.0,15,8,3285.31,Occasional
2413,15634.0,16,1,243.55,Occasional
2414,15636.0,89,2,724.76,Occasional
2415,15637.0,52,1,223.36,Occasional
2416,15639.0,133,1,425.32,Occasional
2417,15640.0,3,15,12515.66,Regular
2418,15641.0,104,4,1887.2,Occasional
2419,15643.0,191,3,664.0,At-Risk
2420,15644.0,165,4,813.0,At-Risk
2421,15645.0,18,1,612.01,Occasional
2422,15646.0,157,3,447.64,At-Risk
2423,15648.0,203,2,657.35,At-Risk
2424,15649.0,335,2,816.0,At-Risk
2425,15651.0,36,3,646.3000000000001,Occasional
2426,15652.0,90,1,337.74,Occasional
2427,15653.0,92,2,877.44,Occasional
2428,15654.0,8,2,922.53,Occasional
2429,15655.0,242,1,560.67,At-Risk
2430,15656.0,44,4,748.5,Occasional
2431,15657.0,22,1,30.0,Occasional
2432,15658.0,189,5,1024.1,At-Risk
2433,15659.0,43,1,306.45,Occasional
2434,15660.0,24,9,1600.86,Occasional
2435,15661.0,316,2,309.8,At-Risk
2436,15663.0,105,1,138.14,Occasional
2437,15664.0,50,1,386.43,Occasional
2438,15665.0,167,2,2242.0099999999998,At-Risk
2439,15667.0,39,1,301.32,Occasional
2440,15668.0,217,1,76.32,At-Risk
2441,15669.0,39,4,684.34,Occasional
2442,15670.0,296,1,173.05,At-Risk
2443,15671.0,18,7,2657.13,Occasional
2444,15673.0,87,4,2881.02,Occasional
2445,15674.0,72,5,2446.6,Occasional
2446,15675.0,80,3,323.69,Occasional
2447,15676.0,18,3,3435.7599999999998,Occasional
2448,15677.0,48,1,657.23,Occasional
2449,15678.0,52,1,352.7,Occasional
2450,15679.0,23,4,781.28,Occasional
2451,15680.0,8,3,1333.68,Occasional
2452,15681.0,24,5,1426.16,Occasional
2453,15683.0,116,1,193.75,Occasional
2454,15687.0,8,9,2993.1,Occasional
2455,15689.0,119,2,254.1,Occasional
2456,15690.0,3,2,239.76,Occasional
2457,15691.0,251,1,136.8,At-Risk
2458,15692.0,27,1,191.04,Occasional
2459,15694.0,0,14,6479.4,Regular
2460,15695.0,266,2,409.98,At-Risk
2461,15696.0,32,8,2736.46,Occasional
2462,15699.0,17,1,309.65,Occasional
2463,15700.0,171,2,696.68,At-Risk
2464,15701.0,1,4,1542.14,Occasional
2465,15703.0,264,1,211.5,At-Risk
2466,15704.0,139,4,2293.62,Occasional
2467,15705.0,200,1,143.1,At-Risk
2468,15706.0,63,4,1060.56,Occasional
2469,15707.0,34,4,945.58,Occasional
2470,15708.0,40,7,3364.2400000000002,Occasional
2471,15709.0,283,1,133.25,At-Risk
2472,15712.0,8,5,1072.36,Occasional
2473,15713.0,142,2,356.7,Occasional
2474,15714.0,11,2,330.88,Occasional
2475,15716.0,145,4,1118.81,Occasional
2476,15717.0,233,1,150.3,At-Risk
2477,15719.0,32,13,5045.61,Regular
2478,15720.0,23,1,598.73,Occasional
2479,15721.0,11,1,507.08,Occasional
2480,15722.0,35,5,2222.56,Occasional
2481,15723.0,364,1,203.1,At-Risk
2482,15724.0,200,2,218.25,At-Risk
2483,15725.0,14,1,415.25,Occasional
2484,15727.0,16,7,5178.96,Occasional
2485,15729.0,212,1,85.0,At-Risk
2486,15730.0,65,3,1120.88,Occasional
2487,15732.0,211,2,294.12,At-Risk
2488,15733.0,282,1,162.3,At-Risk
2489,15734.0,114,2,1339.45,Occasional
2490,15737.0,14,8,1205.12,Occasional
2491,15738.0,18,16,4812.42,Regular
2492,15739.0,65,1,449.12,Occasional
2493,15740.0,48,1,154.88,Occasional
2494,15743.0,15,4,784.46,Occasional
2495,15744.0,77,1,34.8,Occasional
2496,15745.0,18,4,1094.59,Occasional
2497,15746.0,133,1,196.88,Occasional
2498,15747.0,12,3,974.04,Occasional
2499,15748.0,39,1,149.31,Occasional
2500,15749.0,234,3,24375.5,At-Risk
2501,15750.0,2,8,2465.48,Occasional
2502,15752.0,39,7,2637.38,Occasional
2503,15753.0,304,1,79.2,At-Risk
2504,15754.0,50,3,458.57,Occasional
2505,15755.0,9,6,2364.25,Occasional
2506,15756.0,60,4,532.96,Occasional
2507,15757.0,65,2,714.42,Occasional
2508,15758.0,24,1,205.25,Occasional
2509,15759.0,217,3,253.04,At-Risk
2510,15762.0,64,2,583.75,Occasional
2511,15763.0,31,2,1086.92,Occasional
2512,15764.0,87,6,3279.97,Occasional
2513,15766.0,63,1,315.06,Occasional
2514,15768.0,115,3,621.83,Occasional
2515,15769.0,6,26,56252.72,Loyal
2516,15773.0,5,1,635.6800000000001,Occasional
2517,15774.0,68,1,270.8,Occasional
2518,15775.0,244,1,104.9,At-Risk
2519,15776.0,132,1,241.62,Occasional
2520,15777.0,240,4,1047.1100000000001,At-Risk
2521,15780.0,183,3,475.28000000000003,At-Risk
2522,15781.0,24,3,345.46,Occasional
2523,15782.0,9,3,2614.74,Occasional
2524,15783.0,10,1,246.3,Occasional
2525,15785.0,32,5,2328.9700000000003,Occasional
2526,15786.0,45,3,4932.2,Occasional
2527,15787.0,25,3,948.05,Occasional
2528,15789.0,357,1,351.3,At-Risk
2529,15790.0,9,1,220.85,Occasional
2530,15791.0,43,2,1612.69,Occasional
2531,15793.0,14,3,965.61,Occasional
2532,15795.0,149,1,610.01,At-Risk
2533,15796.0,0,8,2711.56,Occasional
2534,15797.0,112,4,2207.4,Occasional
2535,15799.0,75,3,884.14,Occasional
2536,15800.0,106,2,699.08,Occasional
2537,15801.0,45,3,1063.95,Occasional
2538,15802.0,142,1,451.42,Occasional
2539,15803.0,50,1,415.82,Occasional
2540,15804.0,0,13,4206.39,Regular
2541,15805.0,22,17,5528.48,Regular
2542,15806.0,45,3,784.58,Occasional
2543,15807.0,49,3,903.9,Occasional
2544,15808.0,305,4,3734.9700000000003,At-Risk
2545,15809.0,35,5,515.77,Occasional
2546,15810.0,78,4,1391.98,Occasional
2547,15811.0,21,6,2218.62,Occasional
2548,15812.0,106,5,1801.14,Occasional
2549,15813.0,207,2,1303.9099999999999,At-Risk
2550,15814.0,16,4,1945.33,Occasional
2551,15815.0,63,5,2100.6,Occasional
2552,15819.0,48,4,1905.45,Occasional
2553,15820.0,319,1,206.98,At-Risk
2554,15821.0,43,2,570.96,Occasional
2555,15822.0,2,2,885.47,Occasional
2556,15823.0,371,1,15.0,At-Risk
2557,15825.0,171,1,532.94,At-Risk
2558,15826.0,55,3,1654.31,Occasional
2559,15827.0,72,14,1836.09,Regular
2560,15829.0,98,2,636.14,Occasional
2561,15830.0,37,1,576.0,Occasional
2562,15831.0,57,3,801.76,Occasional
2563,15832.0,253,1,836.79,At-Risk
2564,15834.0,69,4,2233.75,Occasional
2565,15835.0,43,4,954.09,Occasional
2566,15836.0,49,1,137.37,Occasional
2567,15837.0,64,1,391.98,Occasional
2568,15838.0,10,19,33643.08,Regular
2569,15839.0,32,3,1048.49,Occasional
2570,15840.0,58,2,355.56,Occasional
2571,15841.0,72,4,1224.06,Occasional
2572,15843.0,303,1,118.95,At-Risk
2573,15844.0,45,1,130.74,Occasional
2574,15845.0,17,8,3711.77,Occasional
2575,15847.0,37,2,389.27,Occasional
2576,15850.0,18,2,238.85,Occasional
2577,15852.0,186,2,160.71,At-Risk
2578,15853.0,51,1,110.8,Occasional
2579,15854.0,3,12,2974.65,Regular
2580,15855.0,136,5,712.24,Occasional
2581,15856.0,3,27,16387.57,Regular
2582,15857.0,18,1,297.0,Occasional
2583,15858.0,15,5,1438.85,Occasional
2584,15860.0,40,8,977.21,Occasional
2585,15861.0,11,8,3165.36,Occasional
2586,15862.0,7,4,832.88,Occasional
2587,15863.0,25,2,68.84,Occasional
2588,15864.0,21,6,1936.32,Occasional
2589,15865.0,40,3,895.13,Occasional
2590,15866.0,100,1,230.53,Occasional
2591,15867.0,4,15,3812.64,Regular
2592,15869.0,276,2,149.64,At-Risk
2593,15870.0,32,1,354.09000000000003,Occasional
2594,15872.0,14,2,360.93,Occasional
2595,15874.0,63,7,4405.88,Occasional
2596,15877.0,1,2,493.28000000000003,Occasional
2597,15880.0,368,1,343.28,At-Risk
2598,15881.0,311,5,501.39,At-Risk
2599,15882.0,198,4,516.36,At-Risk
2600,15883.0,1,2,396.48,Occasional
2601,15885.0,92,3,379.35,Occasional
2602,15886.0,59,1,181.09,Occasional
2603,15888.0,80,1,168.31,Occasional
